INTERACTING_PROTEINS,DDI,DLI  (3DID DMI),DLI  (ELM)
Q14973   O60906,1,0,0
Q14973   O95070,1,0,0
Q14973   O95393,1,0,0
Q14973   O95562,1,0,0
Q14973   O95870-1,1,0,0
Q14973   P00387-1,1,0,0
Q14973   P01350,1,0,0
Q14973   P02786,1,0,0
Q14973   P06681-1,1,0,0
Q14973   P07306-1,1,0,0
Q14973   P07357,1,0,0
Q14973   P11836-1,1,0,0
Q14973   P21145-1,1,0,0
Q14973   P30273,1,0,0
Q14973   P37268-1,1,0,0
Q14973   P48449-1,1,0,0
Q14973   Q01628,1,0,0
Q14973   Q01629,1,0,0
Q14973   Q03518,1,0,0
Q14973   Q07325,1,0,0
Q14973   Q13021,1,0,0
Q14973   Q14802-1,1,0,0
Q14973   Q15836,1,0,0
Q14973   Q53FV1,1,0,0
Q14973   Q53HI1,1,0,0
Q14973   Q5RI15-1,1,0,0
Q14973   Q5TGU0-1,1,0,0
Q14973   Q6ICL7-1,1,0,0
Q14973   Q6ZPD8,1,0,0
Q14973   Q6ZSS7,1,0,0
Q14973   Q71RG4-2,1,0,0
Q14973   Q7L5A8-1,1,0,0
Q14973   Q7RTS5,1,0,0
Q14973   Q7RTY0,1,0,0
Q14973   Q7Z4F1-1,1,0,0
Q14973   Q8IVJ1,1,0,0
Q14973   Q8IXB3,1,0,0
Q14973   Q8N138-1,1,0,0
Q14973   Q8N2U9-1,1,0,0
Q14973   Q8N6F1-2,1,0,0
Q14973   Q8N6S5,1,0,0
Q14973   Q8TDQ4,1,0,0
Q14973   Q8TDT2,1,0,0
Q14973   Q8TDV0,1,0,0
Q14973   Q8WV19,1,0,0
Q14973   Q8WW34-2,1,0,0
Q14973   Q8WY07,1,0,0
Q14973   Q8WY98-1,1,0,0
Q14973   Q969E2-1,1,0,0
Q14973   Q969X1,1,0,0
Q14973   Q96AG3-1,1,0,0
Q14973   Q96B49,1,0,0
Q14973   Q96D05-1,1,0,0
Q14973   Q96EC8-1,1,0,0
Q14973   Q96F15-1,1,0,0
Q14973   Q96GQ5-1,1,0,0
Q14973   Q96IV6-1,1,0,0
Q14973   Q96MX0-1,1,0,0
Q14973   Q99437-1,1,0,0
Q14973   Q99519,1,0,0
Q14973   Q99640-2,1,0,0
Q14973   Q9BSR8,1,0,0
Q14973   Q9BTD3,1,0,0
Q14973   Q9BUN8-1,1,0,0
Q14973   Q9BVK8-1,1,0,0
Q14973   Q9BXR6,1,0,0
Q14973   Q9H0Q3-1,1,0,0
Q14973   Q9H2H9,1,0,0
Q14973   Q9H2L4,1,0,0
Q14973   Q9H9B4,1,0,0
Q14973   Q9NRZ7-1,1,0,0
Q14973   Q9NTJ5-1,1,0,0
Q14973   Q9NVC3-1,1,0,0
Q14973   Q9NWH2,1,0,0
Q14973   Q9NYZ1,1,0,0
Q14973   Q9NZC3,1,0,0
Q14973   Q9P0S3,1,0,0
Q14973   Q9ULC5-1,1,0,0
Q14973   Q9Y5Y5-1,1,0,0
Q14973   Q9Y666-1,1,0,0
Q14982-1   P60410,45,0,0
Q14982-1   Q701N4,45,0,0
Q14982-1   Q8N1F7-1,45,0,0
Q14990   A8MT33,4,1,0
Q14990   O43790,4,1,0
Q14990   O95429-1,4,1,0
Q14990   P07237,4,1,0
Q14990   P49639,4,1,0
Q14990   P50222,4,1,0
Q14990   Q5T751,4,1,0
Q14990   Q99750,4,1,0
Q14CN2-1   A1A5C7-2,27,5,1
Q14CN2-1   O14880,27,5,1
Q14CN2-1   O15529,27,5,1
Q14CN2-1   P0CK97-1,27,5,1
Q14CN2-1   P16150,27,5,1
Q14CN2-1   P30273,27,5,1
Q14CN2-1   P41181,27,5,1
Q14CN2-1   Q5JX71,27,5,1
Q14CN2-1   Q6P9G4,27,5,1
Q14CN2-1   Q7Z7N9,27,5,1
Q14CN2-1   Q86VR2-1,27,5,1
Q14CN2-1   Q8NI22-1,27,5,1
Q14CN2-1   Q92504,27,5,1
Q14CN2-1   Q96RD7-1,27,5,1
Q14CN2-1   Q9BQ29,27,5,1
Q14CN2-1   Q9GZR5,27,5,1
Q14CN2-1   Q9NP94-1,27,5,1
Q14CN2-1   Q9NW97,27,5,1
Q14CN2-1   Q9NY72,27,5,1
Q14CN2-1   Q9Y282-1,27,5,1
Q14CN2-1   Q9Y680-2,27,5,1
Q14CN4-1   O76015,2,0,0
Q14CN4-1   P02533,2,0,0
Q14CN4-1   P08727,2,0,0
Q14CN4-1   P08779,2,0,0
Q14CN4-1   P13646-1,2,0,0
Q14CN4-1   P19012-1,2,0,0
Q14CN4-1   P35900,2,0,0
Q14CN4-1   Q14525,2,0,0
Q14CN4-1   Q14532,2,0,0
Q14CN4-1   Q15323,2,0,0
Q14CN4-1   Q2M2I5,2,0,0
Q14CN4-1   Q7Z3Y8,2,0,0
Q14CN4-1   Q7Z3Z0,2,0,0
Q14CN4-1   Q92764,2,0,0
Q14CN4-1   Q9UL45-1,2,0,0
Q14CS0   P26367-1,3,0,0
Q14CS0   P50222,3,0,0
Q14CS0   P55072,3,0,0
Q14CS0   Q02548-1,3,0,0
Q14CS0   Q0VD86-1,3,0,0
Q14CS0   Q13526,3,0,0
Q14CS0   Q6GPH4-1,3,0,0
Q14CS0   Q969W3-1,3,0,0
Q14CS0   Q96IV0-1,3,0,0
Q14CS0   Q9BZV1-2,3,0,0
Q14CW9-1   Q9NPA8-1,2,0,0
Q14CW9-1   Q9UPT9-2,2,0,0
Q14CX5   B8A4K4,1,0,0
Q14CX5   ENSP00000462298.1,1,0,0
Q14CX5   Q7Z3S9-1,1,0,0
Q14CX5   Q8IUC2,1,0,0
Q15004-1   P12004,2,0,0
Q15004-1   P54274-2,2,0,0
Q15006   O43402-1,13,0,0
Q15006   Q7L8J4-1,13,0,0
Q15006   Q96GW1,13,0,0
Q15006   Q9UHA2,13,0,0
Q15006   Q9Y3B6,13,0,0
Q15006   Q9Y5F1-1,13,0,0
Q15008-1   Q96FZ5-1,19,1,0
Q15008-1   Q9H8Y8-1,19,1,0
Q15013-1   O43829,3,0,0
Q15013-1   O95125-1,3,0,0
Q15013-1   Q13257-1,3,0,0
Q15013-1   Q15645-1,3,0,0
Q15013-1   Q8IX15-1,3,0,0
Q15013-1   Q8TC99,3,0,0
Q15013-1   Q9BT40-1,3,0,0
Q15014   A0A087WUI6,3,1,0
Q15014   O14994,3,1,0
Q15014   O60447-1,3,1,0
Q15014   P50222,3,1,0
Q15014   P52815,3,1,0
Q15014   P78424-1,3,1,0
Q15014   Q04864-2,3,1,0
Q15014   Q13554-3,3,1,0
Q15014   Q15631-1,3,1,0
Q15014   Q15742-1,3,1,0
Q15014   Q53EZ4-1,3,1,0
Q15014   Q5H9J7,3,1,0
Q15014   Q5T409,3,1,0
Q15014   Q6NT76-1,3,1,0
Q15014   Q719H9,3,1,0
Q15014   Q86WP2-1,3,1,0
Q15014   Q8IX15-1,3,1,0
Q15014   Q8IX29-1,3,1,0
Q15014   Q8WV44-1,3,1,0
Q15014   Q96D03,3,1,0
Q15014   Q96HT8,3,1,0
Q15014   Q96JM7-2,3,1,0
Q15014   Q96MX3,3,1,0
Q15014   Q99856,3,1,0
Q15014   Q9H165-2,3,1,0
Q15014   Q9HCK0,3,1,0
Q15014   Q9NRD5-1,3,1,0
Q15014   Q9NV56,3,1,0
Q15014   Q9P127-1,3,1,0
Q15014   Q9Y2J4-1,3,1,0
Q15014   Q9Y605,3,1,0
Q15019-3   A0A0A0MR97,1,0,0
Q15019-3   Q8IYX1-1,1,0,0
Q15019-3   Q8N8Y2,1,0,0
Q15019-3   Q99719-1,1,0,0
Q15019-3   Q9BZL1,1,0,0
Q15020-1   Q6ZNG0-1,43,5,2
Q15020-1   Q9NQZ8,43,5,2
Q15024   P61086-1,19,3,0
Q15024   P62508-2,19,3,0
Q15024   Q92551-1,19,3,0
Q15027   O76041-1,97,3,0
Q15027   O94868-3,97,3,0
Q15027   P14927-1,97,3,0
Q15027   Q7Z6J0-1,97,3,0
Q15036-1   P31273,9,0,0
Q15036-1   Q13671-1,9,0,0
Q15036-1   Q8TEB7-1,9,0,0
Q15036-1   Q9UI14,9,0,0
Q15040   B8A4K4,2,0,0
Q15040   ENSP00000462298.1,2,0,0
Q15040   O43790,2,0,0
Q15040   O76011,2,0,0
Q15040   P0C7H8,2,0,0
Q15040   P22735-1,2,0,0
Q15040   P60328,2,0,0
Q15040   P60410,2,0,0
Q15040   P98095-1,2,0,0
Q15040   Q07627,2,0,0
Q15040   Q5JR59-3,2,0,0
Q15040   Q6A162,2,0,0
Q15040   Q6UY14-1,2,0,0
Q15040   Q7Z3S9-1,2,0,0
Q15040   Q7Z3Y8,2,0,0
Q15040   Q8IUG1,2,0,0
Q15040   Q99750,2,0,0
Q15040   Q9BWT7-1,2,0,0
Q15040   Q9BYQ3,2,0,0
Q15040   Q9BYQ4,2,0,0
Q15040   Q9BYR9,2,0,0
Q15046-1   Q13155,20,0,0
Q15047-3   O75031-1,29,7,0
Q15047-3   Q15654-1,29,7,0
Q15050   O00560-1,1,0,0
Q15050   Q92624,1,0,0
Q15051-2   H7BY58,5,0,0
Q15051-2   O76083-2,5,0,0
Q15051-2   O95751,5,0,0
Q15051-2   P27482,5,0,0
Q15051-2   Q86VW0,5,0,0
Q15051-2   Q8NEH6,5,0,0
Q15051-2   Q96GM5-1,5,0,0
Q15051-2   Q9HAQ2-1,5,0,0
Q15051-2   Q9NZD8-1,5,0,0
Q15052-2   ENSP00000476265.1,46,3,1
Q15052-2   O75031-1,46,3,1
Q15052-2   O75081-1,46,3,1
Q15052-2   P78424-1,46,3,1
Q15052-2   Q12933-1,46,3,1
Q15052-2   Q13177,46,3,1
Q15052-2   Q13625-2,46,3,1
Q15052-2   Q14161-11,46,3,1
Q15052-2   Q7Z3Y8,46,3,1
Q15052-2   Q86Y26-1,46,3,1
Q15052-2   Q8N5R6-4,46,3,1
Q15052-2   Q8ND90,46,3,1
Q15052-2   Q9BYV2-1,46,3,1
Q15052-2   Q9UIY3-1,46,3,1
Q15056-2   Q92796-1,41,5,2
Q15056-2   Q96D03,41,5,2
Q15056-2   Q96EF6,41,5,2
Q15056-2   Q9H3H3-1,41,5,2
Q15056-2   Q9NRD5-1,41,5,2
Q15056-2   Q9NZD8-1,41,5,2
Q15059-2   O00505,22,14,0
Q15072   Q96Q77-1,9,0,0
Q15077   ENSP00000462298.1,17,3,0
Q15077   P0C7H8,17,3,0
Q15077   P26371,17,3,0
Q15077   P49639,17,3,0
Q15077   P60328,17,3,0
Q15077   P60410,17,3,0
Q15077   Q07627,17,3,0
Q15077   Q7Z3S9-1,17,3,0
Q15077   Q8NI22-1,17,3,0
Q15077   Q9BYQ4,17,3,0
Q15077   Q9BYR6,17,3,0
Q15077   Q9BYR9,17,3,0
Q15084-1   O43681,25,0,0
Q15084-1   Q96EQ0,25,0,0
Q15102   A8MW99,3,0,0
Q15102   P68402-1,3,0,0
Q15102   Q15102,3,0,0
Q15102   Q8TBB1-1,3,0,0
Q15102   Q9GZT8-1,3,0,0
Q15102   Q9H190-1,3,0,0
Q15102   Q9NRD5-1,3,0,0
Q15109-1   Q5BVD1-1,51,2,0
Q15109-1   Q96FZ5-1,51,2,0
Q15121-1   P27361-1,2,0,0
Q15121-1   P28482-1,2,0,0
Q15125   A0A0C4DG49,1,0,0
Q15125   A0AVG3,1,0,0
Q15125   A0PK00,1,0,0
Q15125   A2RU14,1,0,0
Q15125   B2RUZ4,1,0,0
Q15125   ENSP00000465194.1,1,0,0
Q15125   F6RP06,1,0,0
Q15125   F8WBZ3,1,0,0
Q15125   O14523-2,1,0,0
Q15125   O14653-1,1,0,0
Q15125   O14735-1,1,0,0
Q15125   O14925,1,0,0
Q15125   O15400-1,1,0,0
Q15125   O43169,1,0,0
Q15125   O43752-1,1,0,0
Q15125   O43759-2,1,0,0
Q15125   O75379-1,1,0,0
Q15125   O75396,1,0,0
Q15125   O95070,1,0,0
Q15125   O95159,1,0,0
Q15125   O95167,1,0,0
Q15125   O95292-1,1,0,0
Q15125   O95393,1,0,0
Q15125   O95452,1,0,0
Q15125   O95870-1,1,0,0
Q15125   P01031,1,0,0
Q15125   P06681-1,1,0,0
Q15125   P07204,1,0,0
Q15125   P08195-2,1,0,0
Q15125   P17152,1,0,0
Q15125   P23763-3,1,0,0
Q15125   P25942-1,1,0,0
Q15125   P29033,1,0,0
Q15125   P30273,1,0,0
Q15125   P30519-1,1,0,0
Q15125   P43378,1,0,0
Q15125   P49447-1,1,0,0
Q15125   P50281,1,0,0
Q15125   P54315-1,1,0,0
Q15125   P54849-1,1,0,0
Q15125   P55061-1,1,0,0
Q15125   P57105,1,0,0
Q15125   P60033,1,0,0
Q15125   P61266-1,1,0,0
Q15125   P63027,1,0,0
Q15125   P78329-1,1,0,0
Q15125   Q01453,1,0,0
Q15125   Q04941-1,1,0,0
Q15125   Q07108,1,0,0
Q15125   Q0VAQ4,1,0,0
Q15125   Q13190-2,1,0,0
Q15125   Q13520,1,0,0
Q15125   Q14318-1,1,0,0
Q15125   Q14802-1,1,0,0
Q15125   Q15125,1,0,0
Q15125   Q15836,1,0,0
Q15125   Q16617,1,0,0
Q15125   Q16873,1,0,0
Q15125   Q2M2E3,1,0,0
Q15125   Q2M3R5-1,1,0,0
Q15125   Q3SXY8-1,1,0,0
Q15125   Q53FV1,1,0,0
Q15125   Q53HI1,1,0,0
Q15125   Q5BJF2,1,0,0
Q15125   Q5J8X5-1,1,0,0
Q15125   Q5JX71,1,0,0
Q15125   Q5JXX7,1,0,0
Q15125   Q5QGT7,1,0,0
Q15125   Q5T700-1,1,0,0
Q15125   Q5TGU0-1,1,0,0
Q15125   Q68G75-1,1,0,0
Q15125   Q69YG0,1,0,0
Q15125   Q6PI78,1,0,0
Q15125   Q6UWT4-2,1,0,0
Q15125   Q6UX34,1,0,0
Q15125   Q6UX98,1,0,0
Q15125   Q6ZSS7,1,0,0
Q15125   Q7L5A8-1,1,0,0
Q15125   Q7L5N7-1,1,0,0
Q15125   Q7RTS5,1,0,0
Q15125   Q7Z4F1-1,1,0,0
Q15125   Q7Z5P4-1,1,0,0
Q15125   Q86W74-2,1,0,0
Q15125   Q86Y82,1,0,0
Q15125   Q8IXB3,1,0,0
Q15125   Q8IY26,1,0,0
Q15125   Q8N138-1,1,0,0
Q15125   Q8N2H4-1,1,0,0
Q15125   Q8N2M4,1,0,0
Q15125   Q8N511,1,0,0
Q15125   Q8N5M9,1,0,0
Q15125   Q8N661,1,0,0
Q15125   Q8N6R1,1,0,0
Q15125   Q8N6S5,1,0,0
Q15125   Q8N8N0,1,0,0
Q15125   Q8NBD8,1,0,0
Q15125   Q8NEW7,1,0,0
Q15125   Q8NHS1,1,0,0
Q15125   Q8NHW4-1,1,0,0
Q15125   Q8TBM7-1,1,0,0
Q15125   Q8TD22,1,0,0
Q15125   Q8TDQ4,1,0,0
Q15125   Q8TDT2,1,0,0
Q15125   Q8WVV5-1,1,0,0
Q15125   Q8WVX3-1,1,0,0
Q15125   Q8WW34-2,1,0,0
Q15125   Q8WWP7,1,0,0
Q15125   Q92982,1,0,0
Q15125   Q969E2-1,1,0,0
Q15125   Q969S6,1,0,0
Q15125   Q96AG4,1,0,0
Q15125   Q96BA8-1,1,0,0
Q15125   Q96BZ9-1,1,0,0
Q15125   Q96CP7-1,1,0,0
Q15125   Q96EC8-1,1,0,0
Q15125   Q96F15-1,1,0,0
Q15125   Q96GQ5-1,1,0,0
Q15125   Q96IV6-1,1,0,0
Q15125   Q96JW4,1,0,0
Q15125   Q96LL9,1,0,0
Q15125   Q96MV1,1,0,0
Q15125   Q99519,1,0,0
Q15125   Q9BSR8,1,0,0
Q15125   Q9BTX3-1,1,0,0
Q15125   Q9BU79,1,0,0
Q15125   Q9BV81,1,0,0
Q15125   Q9BVK8-1,1,0,0
Q15125   Q9BWH2,1,0,0
Q15125   Q9BZL3,1,0,0
Q15125   Q9H0Q3-1,1,0,0
Q15125   Q9H1C4,1,0,0
Q15125   Q9H1M4,1,0,0
Q15125   Q9H2C2,1,0,0
Q15125   Q9H2L4,1,0,0
Q15125   Q9H9P2-1,1,0,0
Q15125   Q9HD20-2,1,0,0
Q15125   Q9NRQ5,1,0,0
Q15125   Q9NRX6,1,0,0
Q15125   Q9NSU2-1,1,0,0
Q15125   Q9NTJ5-1,1,0,0
Q15125   Q9NUH8-1,1,0,0
Q15125   Q9NV12,1,0,0
Q15125   Q9NV29,1,0,0
Q15125   Q9NW97,1,0,0
Q15125   Q9NWH2,1,0,0
Q15125   Q9NX14-1,1,0,0
Q15125   Q9NZ43-1,1,0,0
Q15125   Q9P0B6,1,0,0
Q15125   Q9P0L0-1,1,0,0
Q15125   Q9P0S3,1,0,0
Q15125   Q9P0S9,1,0,0
Q15125   Q9UGM5-1,1,0,0
Q15125   Q9UHE5,1,0,0
Q15125   Q9UKR5,1,0,0
Q15125   Q9UNK0,1,0,0
Q15125   Q9Y282-1,1,0,0
Q15125   Q9Y342,1,0,0
Q15125   Q9Y385,1,0,0
Q15125   Q9Y3D6,1,0,0
Q15125   Q9Y548-1,1,0,0
Q15125   Q9Y5U4,1,0,0
Q15125   Q9Y5U9,1,0,0
Q15125   Q9Y5Z9-1,1,0,0
Q15125   Q9Y6X1,1,0,0
Q15147-1   P50222,29,0,0
Q15172-1   A6NGS2,4,1,1
Q15172-1   P00540,4,1,1
Q15172-1   P45379-11,4,1,1
Q15172-1   Q13136-1,4,1,1
Q15172-1   Q86YF9-1,4,1,1
Q15172-1   Q8N6Y0-1,4,1,1
Q15172-1   Q9H246,4,1,1
Q15172-1   Q9NUL5-4,4,1,1
Q15172-1   Q9Y2T1,4,1,1
Q15173-1   P30153,4,1,1
Q15208   Q8N9N5-2,103,16,36
Q15233-1   Q8WXF1-2,43,5,2
Q15233-1   Q9H3H3-1,43,5,2
Q15256-3   P28482-1,11,4,0
Q15256-3   Q9H0R8-1,11,4,0
Q15257-2   P30153,2,0,0
Q15257-2   Q4VCS5-2,2,0,0
Q15257-2   Q86Z20-1,2,0,0
Q15257-2   Q9GZT8-1,2,0,0
Q15257-2   Q9NZD8-1,2,0,0
Q15274   P60410,6,0,0
Q15274   Q07627,6,0,0
Q15274   Q15274,6,0,0
Q15274   Q6UY14-1,6,0,0
Q15276-1   A0A024RAC6,7,3,0
Q15276-1   A5D8V7-1,7,3,0
Q15276-1   ENSP00000469872.1,7,3,0
Q15276-1   O43395-1,7,3,0
Q15276-1   O75604-1,7,3,0
Q15276-1   P0CB47,7,3,0
Q15276-1   P20338,7,3,0
Q15276-1   P49675,7,3,0
Q15276-1   P61018-1,7,3,0
Q15276-1   Q07002-2,7,3,0
Q15276-1   Q13155,7,3,0
Q15276-1   Q13573,7,3,0
Q15276-1   Q56NI9-1,7,3,0
Q15276-1   Q5TAP6,7,3,0
Q15276-1   Q6NX45,7,3,0
Q15276-1   Q6P1J9,7,3,0
Q15276-1   Q7Z4V0-1,7,3,0
Q15276-1   Q86XR8-3,7,3,0
Q15276-1   Q86YD7,7,3,0
Q15276-1   Q8IVW4-1,7,3,0
Q15276-1   Q8IZW8,7,3,0
Q15276-1   Q96BZ8,7,3,0
Q15276-1   Q96EZ8-1,7,3,0
Q15276-1   Q96HB5-1,7,3,0
Q15276-1   Q96KM6,7,3,0
Q15276-1   Q96M91,7,3,0
Q15276-1   Q99728-1,7,3,0
Q15276-1   Q99959-2,7,3,0
Q15276-1   Q9H2S5-1,7,3,0
Q15276-1   Q9HAT8,7,3,0
Q15276-1   Q9NRE2-1,7,3,0
Q15276-1   Q9NYB9-2,7,3,0
Q15276-1   Q9NZL9-1,7,3,0
Q15276-1   Q9UL33-1,7,3,0
Q15276-1   Q9Y247,7,3,0
Q15276-1   Q9Y3C0,7,3,0
Q15287-1   A6NEM1-1,41,5,2
Q15287-1   A7MD48,41,5,2
Q15287-1   ENSP00000408168.2,41,5,2
Q15287-1   O43586-1,41,5,2
Q15287-1   O75494-1,41,5,2
Q15287-1   O75558,41,5,2
Q15287-1   P49760-1,41,5,2
Q15287-1   P49761-1,41,5,2
Q15287-1   P49910,41,5,2
Q15287-1   P51814-6,41,5,2
Q15287-1   P78362-1,41,5,2
Q15287-1   P84103-1,41,5,2
Q15287-1   Q13242,41,5,2
Q15287-1   Q13595-1,41,5,2
Q15287-1   Q14585,41,5,2
Q15287-1   Q15415-1,41,5,2
Q15287-1   Q16629-1,41,5,2
Q15287-1   Q53GI3-1,41,5,2
Q15287-1   Q6AZW8,41,5,2
Q15287-1   Q6ZUT1-3,41,5,2
Q15287-1   Q86W11-1,41,5,2
Q15287-1   Q8IYF1,41,5,2
Q15287-1   Q96LP2,41,5,2
Q15287-1   Q96MH2,41,5,2
Q15287-1   Q96MU7-1,41,5,2
Q15287-1   Q9H190-1,41,5,2
Q15287-1   Q9HBT8-2,41,5,2
Q15287-1   Q9NRD5-1,41,5,2
Q15287-1   Q9NYB9-2,41,5,2
Q15287-1   Q9UGI0,41,5,2
Q15287-1   Q9UK58-1,41,5,2
Q15291-1   Q9UBL3-3,96,21,20
Q15293-1   A0A0J9YW04,75,19,0
Q15293-1   O15182,75,19,0
Q15293-1   O43765,75,19,0
Q15293-1   O95257,75,19,0
Q15293-1   P25791-1,75,19,0
Q15293-1   P25800-1,75,19,0
Q15293-1   P61968,75,19,0
Q15293-1   Q12797-6,75,19,0
Q15293-1   Q5JVL4-1,75,19,0
Q15293-1   Q86VK4-3,75,19,0
Q15293-1   Q8N5M1,75,19,0
Q15293-1   Q8TAP4-1,75,19,0
Q15293-1   Q8TEB1-1,75,19,0
Q15293-1   Q96EQ0,75,19,0
Q15293-1   Q9BQ89,75,19,0
Q15293-1   Q9H0I2-1,75,19,0
Q15306-1   Q7Z6J9-1,5,0,1
Q15306-1   Q8TF65,5,0,1
Q15311   A6NC98-1,3,0,1
Q15311   E9PGW9,3,0,1
Q15311   H7C4R2,3,0,1
Q15311   O95751,3,0,1
Q15311   O95995-1,3,0,1
Q15311   P43897-1,3,0,1
Q15311   Q13227-1,3,0,1
Q15311   Q13625-2,3,0,1
Q15311   Q16204,3,0,1
Q15311   Q63ZY3-1,3,0,1
Q15311   Q86UD0,3,0,1
Q15311   Q8IYE1,3,0,1
Q15311   Q8N0S2-1,3,0,1
Q15311   Q8NCY6,3,0,1
Q15311   Q8TAB5,3,0,1
Q15311   Q8TD31-1,3,0,1
Q15311   Q8TDR4,3,0,1
Q15311   Q969G3-1,3,0,1
Q15311   Q96C28,3,0,1
Q15311   Q96ED9-2,3,0,1
Q15311   Q96KQ4,3,0,1
Q15311   Q9NS37,3,0,1
Q15311   Q9Y2J4-1,3,0,1
Q15311   Q9Y3M2,3,0,1
Q15319   ENSP00000476265.1,12,0,0
Q15319   ENST00000512390.1,12,0,0
Q15319   O15496,12,0,0
Q15319   P0CG21,12,0,0
Q15319   Q15323,12,0,0
Q15319   Q3LI67,12,0,0
Q15319   Q9H596,12,0,0
Q15323   A0A075B739,2,0,0
Q15323   A0A0A0MSI2,2,0,0
Q15323   A0A0C4DGE8,2,0,0
Q15323   A0A0C4DH00,2,0,0
Q15323   A0A1B0GWI1,2,0,0
Q15323   A4QMS7,2,0,0
Q15323   A5D8T8-1,2,0,0
Q15323   A6NJB7-2,2,0,0
Q15323   B8A4K4,2,0,0
Q15323   E9PSE9,2,0,0
Q15323   H0YKB7,2,0,0
Q15323   H7C0E9,2,0,0
Q15323   H7C3J6,2,0,0
Q15323   J3KNI5,2,0,0
Q15323   O14964-1,2,0,0
Q15323   O15482,2,0,0
Q15323   O43247-2,2,0,0
Q15323   O43320,2,0,0
Q15323   O43559,2,0,0
Q15323   O43609,2,0,0
Q15323   O43741-1,2,0,0
Q15323   O43790,2,0,0
Q15323   O60243-1,2,0,0
Q15323   O60259-1,2,0,0
Q15323   O60336-1,2,0,0
Q15323   O60341-1,2,0,0
Q15323   O60941-5,2,0,0
Q15323   O75604-1,2,0,0
Q15323   O75716,2,0,0
Q15323   O75934,2,0,0
Q15323   O95154,2,0,0
Q15323   O95671-1,2,0,0
Q15323   O95678,2,0,0
Q15323   O95864-3,2,0,0
Q15323   O95994,2,0,0
Q15323   P00519-2,2,0,0
Q15323   P00540,2,0,0
Q15323   P01024,2,0,0
Q15323   P02008,2,0,0
Q15323   P02538,2,0,0
Q15323   P04259,2,0,0
Q15323   P04264,2,0,0
Q15323   P05107,2,0,0
Q15323   P05787-1,2,0,0
Q15323   P07510-2,2,0,0
Q15323   P08631-2,2,0,0
Q15323   P09067,2,0,0
Q15323   P09211,2,0,0
Q15323   P09619-1,2,0,0
Q15323   P0CG20,2,0,0
Q15323   P12035,2,0,0
Q15323   P13647,2,0,0
Q15323   P14136-1,2,0,0
Q15323   P14222,2,0,0
Q15323   P15018-1,2,0,0
Q15323   P15622-3,2,0,0
Q15323   P16144-2,2,0,0
Q15323   P18084,2,0,0
Q15323   P19013,2,0,0
Q15323   P20138-1,2,0,0
Q15323   P20618,2,0,0
Q15323   P21549,2,0,0
Q15323   P24863-1,2,0,0
Q15323   P26441,2,0,0
Q15323   P29597,2,0,0
Q15323   P32242,2,0,0
Q15323   P35070,2,0,0
Q15323   P35900,2,0,0
Q15323   P35908,2,0,0
Q15323   P38936,2,0,0
Q15323   P40222,2,0,0
Q15323   P40426-5,2,0,0
Q15323   P41219-1,2,0,0
Q15323   P42773,2,0,0
Q15323   P48146,2,0,0
Q15323   P48668,2,0,0
Q15323   P49639,2,0,0
Q15323   P49901,2,0,0
Q15323   P50539-1,2,0,0
Q15323   P51800-3,2,0,0
Q15323   P52179-2,2,0,0
Q15323   P55040,2,0,0
Q15323   P56524-2,2,0,0
Q15323   P57075-2,2,0,0
Q15323   P61968,2,0,0
Q15323   P62195-1,2,0,0
Q15323   P62328,2,0,0
Q15323   P68106-2,2,0,0
Q15323   P78324-2,2,0,0
Q15323   P78385,2,0,0
Q15323   P78386,2,0,0
Q15323   Q01546,2,0,0
Q15323   Q02930-4,2,0,0
Q15323   Q04637-9,2,0,0
Q15323   Q07002-2,2,0,0
Q15323   Q0VDD7-2,2,0,0
Q15323   Q12837-1,2,0,0
Q15323   Q12891,2,0,0
Q15323   Q13155,2,0,0
Q15323   Q13227-1,2,0,0
Q15323   Q13330-1,2,0,0
Q15323   Q13515,2,0,0
Q15323   Q13526,2,0,0
Q15323   Q14088,2,0,0
Q15323   Q14533,2,0,0
Q15323   Q14773-3,2,0,0
Q15323   Q14CN4-1,2,0,0
Q15323   Q14D33,2,0,0
Q15323   Q15319,2,0,0
Q15323   Q15561-2,2,0,0
Q15323   Q15911-2,2,0,0
Q15323   Q15915,2,0,0
Q15323   Q16512-1,2,0,0
Q15323   Q2WGJ6,2,0,0
Q15323   Q3SY84,2,0,0
Q15323   Q494U1-3,2,0,0
Q15323   Q4VCS5-2,2,0,0
Q15323   Q53TS8-1,2,0,0
Q15323   Q5MCW4-2,2,0,0
Q15323   Q5T5A8,2,0,0
Q15323   Q5T5B0,2,0,0
Q15323   Q5T5P2-6,2,0,0
Q15323   Q5T686,2,0,0
Q15323   Q5T6C5,2,0,0
Q15323   Q5T7P3,2,0,0
Q15323   Q5W5X9-3,2,0,0
Q15323   Q5XKE5,2,0,0
Q15323   Q63HK5,2,0,0
Q15323   Q64LD2-2,2,0,0
Q15323   Q6EMK4,2,0,0
Q15323   Q6KB66-2,2,0,0
Q15323   Q6L8G9,2,0,0
Q15323   Q6NYC8-1,2,0,0
Q15323   Q6P5Z2,2,0,0
Q15323   Q6ZSJ9-1,2,0,0
Q15323   Q7L273,2,0,0
Q15323   Q7RTS7,2,0,0
Q15323   Q7RTU4,2,0,0
Q15323   Q7Z3C6-3,2,0,0
Q15323   Q7Z417-1,2,0,0
Q15323   Q7Z5V6-2,2,0,0
